,Label,"Bronx County, New York","Kings County, New York","New York County, New York","Queens County, New York","Richmond County, New York",race,year
2767,"Farming, fishing, and forestry occupations_Female",518.0,0,0.0,127,,Some Other Race Alone,2017
2768,Construction and extraction occupations_Female,0.0,391,0.0,1850,,Some Other Race Alone,2017
2769,"Installation, maintenance, and repair occupations_Female",158.0,56,265.0,157,,Some Other Race Alone,2017
2771,Production occupations_Female,2524.0,1669,2505.0,2718,,Some Other Race Alone,2017
2772,Transportation occupations_Female,2757.0,419,0.0,1284,,Some Other Race Alone,2017
2773,Material moving occupations_Female,867.0,533,304.0,954,,Some Other Race Alone,2017
2778,Management occupations_Male,4568.0,3047,4253.0,5093,,Some Other Race Alone,2018
2779,Business and financial operations occupations_Male,1171.0,1697,532.0,1594,,Some Other Race Alone,2018
2781,Computer and mathematical occupations_Male,1083.0,1321,1164.0,1685,,Some Other Race Alone,2018
2782,Architecture and engineering occupations_Male,128.0,376,0.0,1478,,Some Other Race Alone,2018
2783,"Life, physical, and social science occupations_Male",37.0,225,0.0,414,,Some Other Race Alone,2018
2785,Community and social service occupations_Male,1158.0,182,0.0,240,,Some Other Race Alone,2018
2786,Legal occupations_Male,213.0,420,38.0,285,,Some Other Race Alone,2018
2788,"Arts, design, entertainment, sports, and media occupations_Male",1560.0,1906,301.0,820,,Some Other Race Alone,2018
2790,Health diagnosing and treating practitioners and other technical occupations_Male,307.0,264,0.0,295,,Some Other Race Alone,2018
2791,Health technologists and technicians_Male,537.0,160,213.0,669,,Some Other Race Alone,2018
2793,Healthcare support occupations_Male,1678.0,352,515.0,310,,Some Other Race Alone,2018
2796,Law enforcement workers including supervisors_Male,1594.0,296,559.0,1069,,Some Other Race Alone,2018
2797,Food preparation and serving related occupations_Male,13323.0,8893,6328.0,13979,,Some Other Race Alone,2018
2798,Building and grounds cleaning and maintenance occupations_Male,9840.0,4606,3293.0,5985,,Some Other Race Alone,2018
2799,Personal care and service occupations_Male,2747.0,1285,1589.0,2709,,Some Other Race Alone,2018
2801,Sales and related occupations_Male,8498.0,3553,2195.0,4977,,Some Other Race Alone,2018
2802,Office and administrative support occupations_Male,5853.0,3103,3553.0,4595,,Some Other Race Alone,2018
2804,"Farming, fishing, and forestry occupations_Male",245.0,333,134.0,64,,Some Other Race Alone,2018
2805,Construction and extraction occupations_Male,13069.0,12986,5365.0,24940,,Some Other Race Alone,2018
2806,"Installation, maintenance, and repair occupations_Male",4397.0,1402,1676.0,4424,,Some Other Race Alone,2018
2808,Production occupations_Male,4933.0,1749,1860.0,4095,,Some Other Race Alone,2018
2809,Transportation occupations_Male,14541.0,4905,3783.0,9062,,Some Other Race Alone,2018
2810,Material moving occupations_Male,6184.0,2648,1810.0,2659,,Some Other Race Alone,2018
2814,Management occupations_Female,4049.0,1582,2206.0,3019,,Some Other Race Alone,2018
2815,Business and financial operations occupations_Female,1649.0,1369,1068.0,2183,,Some Other Race Alone,2018
2817,Computer and mathematical occupations_Female,381.0,353,0.0,485,,Some Other Race Alone,2018
2818,Architecture and engineering occupations_Female,32.0,0,306.0,362,,Some Other Race Alone,2018
2819,"Life, physical, and social science occupations_Female",182.0,233,112.0,168,,Some Other Race Alone,2018
2821,Community and social service occupations_Female,2119.0,591,280.0,627,,Some Other Race Alone,2018
2822,Legal occupations_Female,407.0,1002,446.0,568,,Some Other Race Alone,2018
2824,"Arts, design, entertainment, sports, and media occupations_Female",921.0,695,482.0,1532,,Some Other Race Alone,2018
2826,Health diagnosing and treating practitioners and other technical occupations_Female,1640.0,653,865.0,2534,,Some Other Race Alone,2018
2827,Health technologists and technicians_Female,1564.0,271,549.0,1216,,Some Other Race Alone,2018
2829,Healthcare support occupations_Female,23820.0,6399,5507.0,6807,,Some Other Race Alone,2018
2832,Law enforcement workers including supervisors_Female,995.0,101,220.0,61,,Some Other Race Alone,2018
2833,Food preparation and serving related occupations_Female,4257.0,2793,4255.0,7596,,Some Other Race Alone,2018
2834,Building and grounds cleaning and maintenance occupations_Female,7275.0,5827,3993.0,12959,,Some Other Race Alone,2018
2835,Personal care and service occupations_Female,9758.0,2997,4210.0,7163,,Some Other Race Alone,2018
2837,Sales and related occupations_Female,9970.0,4980,3629.0,7831,,Some Other Race Alone,2018
2838,Office and administrative support occupations_Female,14033.0,6043,3572.0,8267,,Some Other Race Alone,2018
2840,"Farming, fishing, and forestry occupations_Female",0.0,0,0.0,0,,Some Other Race Alone,2018
2841,Construction and extraction occupations_Female,144.0,45,0.0,152,,Some Other Race Alone,2018
2842,"Installation, maintenance, and repair occupations_Female",201.0,120,0.0,77,,Some Other Race Alone,2018
2844,Production occupations_Female,2612.0,1525,1036.0,2134,,Some Other Race Alone,2018
2845,Transportation occupations_Female,1893.0,475,0.0,1781,,Some Other Race Alone,2018
2846,Material moving occupations_Female,2127.0,1060,492.0,901,,Some Other Race Alone,2018
2851,Management occupations_Male,3959.0,3274,3719.0,5913,,Some Other Race Alone,2019
2852,Business and financial operations occupations_Male,454.0,1068,2249.0,1438,,Some Other Race Alone,2019
2854,Computer and mathematical occupations_Male,418.0,1097,699.0,1283,,Some Other Race Alone,2019
2855,Architecture and engineering occupations_Male,885.0,304,711.0,805,,Some Other Race Alone,2019
2856,"Life, physical, and social science occupations_Male",91.0,162,98.0,64,,Some Other Race Alone,2019
2858,Community and social service occupations_Male,746.0,456,325.0,134,,Some Other Race Alone,2019
2859,Legal occupations_Male,170.0,245,278.0,180,,Some Other Race Alone,2019
2861,"Arts, design, entertainment, sports, and media occupations_Male",475.0,1163,1314.0,840,,Some Other Race Alone,2019
2863,Health diagnosing and treating practitioners and other technical occupations_Male,117.0,555,395.0,369,,Some Other Race Alone,2019
2864,Health technologists and technicians_Male,464.0,286,104.0,372,,Some Other Race Alone,2019
2866,Healthcare support occupations_Male,1330.0,350,428.0,2154,,Some Other Race Alone,2019
2869,Law enforcement workers including supervisors_Male,1458.0,252,484.0,497,,Some Other Race Alone,2019
2870,Food preparation and serving related occupations_Male,14282.0,7376,8064.0,13362,,Some Other Race Alone,2019
2871,Building and grounds cleaning and maintenance occupations_Male,9794.0,3565,5311.0,7108,,Some Other Race Alone,2019
2872,Personal care and service occupations_Male,2495.0,1766,1417.0,2181,,Some Other Race Alone,2019
2874,Sales and related occupations_Male,8284.0,5650,2182.0,7573,,Some Other Race Alone,2019
2875,Office and administrative support occupations_Male,5680.0,2024,2160.0,6675,,Some Other Race Alone,2019
2877,"Farming, fishing, and forestry occupations_Male",300.0,231,0.0,169,,Some Other Race Alone,2019
2878,Construction and extraction occupations_Male,9385.0,13488,3900.0,18689,,Some Other Race Alone,2019
2879,"Installation, maintenance, and repair occupations_Male",3534.0,2570,2216.0,4109,,Some Other Race Alone,2019
2881,Production occupations_Male,6074.0,2917,796.0,5636,,Some Other Race Alone,2019
2882,Transportation occupations_Male,12778.0,4320,7591.0,10889,,Some Other Race Alone,2019
2883,Material moving occupations_Male,6597.0,3961,597.0,4326,,Some Other Race Alone,2019
2887,Management occupations_Female,5850.0,2304,2788.0,3189,,Some Other Race Alone,2019
2888,Business and financial operations occupations_Female,1433.0,1120,1568.0,2833,,Some Other Race Alone,2019
2890,Computer and mathematical occupations_Female,222.0,289,84.0,224,,Some Other Race Alone,2019
2891,Architecture and engineering occupations_Female,0.0,0,142.0,194,,Some Other Race Alone,2019
2892,"Life, physical, and social science occupations_Female",0.0,132,168.0,0,,Some Other Race Alone,2019
2894,Community and social service occupations_Female,3553.0,1001,1912.0,628,,Some Other Race Alone,2019
2895,Legal occupations_Female,664.0,392,169.0,494,,Some Other Race Alone,2019
2897,"Arts, design, entertainment, sports, and media occupations_Female",536.0,1064,496.0,691,,Some Other Race Alone,2019
2899,Health diagnosing and treating practitioners and other technical occupations_Female,1046.0,677,487.0,1012,,Some Other Race Alone,2019
2900,Health technologists and technicians_Female,1212.0,874,1295.0,1207,,Some Other Race Alone,2019
2902,Healthcare support occupations_Female,21312.0,7326,7406.0,8666,,Some Other Race Alone,2019
2905,Law enforcement workers including supervisors_Female,570.0,102,298.0,280,,Some Other Race Alone,2019
2906,Food preparation and serving related occupations_Female,6356.0,2612,2859.0,7216,,Some Other Race Alone,2019
2907,Building and grounds cleaning and maintenance occupations_Female,6306.0,6657,2247.0,11052,,Some Other Race Alone,2019
2908,Personal care and service occupations_Female,8229.0,4150,2435.0,4993,,Some Other Race Alone,2019
2910,Sales and related occupations_Female,7891.0,4473,4990.0,8319,,Some Other Race Alone,2019
2911,Office and administrative support occupations_Female,13648.0,7125,5531.0,10053,,Some Other Race Alone,2019
2913,"Farming, fishing, and forestry occupations_Female",379.0,0,181.0,226,,Some Other Race Alone,2019
2914,Construction and extraction occupations_Female,97.0,183,200.0,954,,Some Other Race Alone,2019
2915,"Installation, maintenance, and repair occupations_Female",111.0,177,223.0,177,,Some Other Race Alone,2019
2917,Production occupations_Female,2759.0,682,1284.0,2857,,Some Other Race Alone,2019
2918,Transportation occupations_Female,1443.0,679,0.0,542,,Some Other Race Alone,2019
2919,Material moving occupations_Female,1631.0,1007,1315.0,1051,,Some Other Race Alone,2019
2924,Management occupations_Male,,1126,1589.0,1569,,Two or More Races,2010
2925,Business and financial operations occupations_Male,,389,759.0,936,,Two or More Races,2010
2927,Computer and mathematical occupations_Male,,190,282.0,806,,Two or More Races,2010
2928,Architecture and engineering occupations_Male,,84,71.0,281,,Two or More Races,2010
2929,"Life, physical, and social science occupations_Male",,0,79.0,331,,Two or More Races,2010
2931,Community and social service occupations_Male,,0,0.0,57,,Two or More Races,2010
2932,Legal occupations_Male,,41,568.0,0,,Two or More Races,2010
2933,"Education, training, and library occupations_Male",,243,443.0,210,,Two or More Races,2010
2934,"Arts, design, entertainment, sports, and media occupations_Male",,1153,1073.0,101,,Two or More Races,2010
2936,Health diagnosing and treating practitioners and other technical occupations_Male,,77,282.0,108,,Two or More Races,2010
2937,Health technologists and technicians_Male,,0,152.0,113,,Two or More Races,2010
2939,Healthcare support occupations_Male,,55,0.0,48,,Two or More Races,2010
2941,"Fire fighting and prevention, and other protective service workers including supervisors_Male",,364,287.0,265,,Two or More Races,2010
2942,Law enforcement workers including supervisors_Male,,152,42.0,248,,Two or More Races,2010
2943,Food preparation and serving related occupations_Male,,340,994.0,2229,,Two or More Races,2010
2944,Building and grounds cleaning and maintenance occupations_Male,,618,857.0,754,,Two or More Races,2010
2945,Personal care and service occupations_Male,,182,394.0,212,,Two or More Races,2010
2947,Sales and related occupations_Male,,1055,851.0,2036,,Two or More Races,2010
2948,Office and administrative support occupations_Male,,860,1159.0,1636,,Two or More Races,2010
2950,"Farming, fishing, and forestry occupations_Male",,0,0.0,0,,Two or More Races,2010
2951,Construction and extraction occupations_Male,,416,489.0,959,,Two or More Races,2010
2952,"Installation, maintenance, and repair occupations_Male",,138,459.0,706,,Two or More Races,2010
2954,Production occupations_Male,,737,93.0,693,,Two or More Races,2010
2955,Transportation occupations_Male,,431,848.0,1427,,Two or More Races,2010
2956,Material moving occupations_Male,,105,0.0,368,,Two or More Races,2010
2960,Management occupations_Female,,686,1655.0,946,,Two or More Races,2010
2961,Business and financial operations occupations_Female,,90,1255.0,808,,Two or More Races,2010
2963,Computer and mathematical occupations_Female,,0,202.0,59,,Two or More Races,2010
2964,Architecture and engineering occupations_Female,,0,142.0,0,,Two or More Races,2010
2965,"Life, physical, and social science occupations_Female",,0,497.0,44,,Two or More Races,2010
2967,Community and social service occupations_Female,,280,286.0,512,,Two or More Races,2010
2968,Legal occupations_Female,,540,572.0,296,,Two or More Races,2010
2969,"Education, training, and library occupations_Female",,144,1880.0,859,,Two or More Races,2010
2970,"Arts, design, entertainment, sports, and media occupations_Female",,458,791.0,417,,Two or More Races,2010
2972,Health diagnosing and treating practitioners and other technical occupations_Female,,509,869.0,745,,Two or More Races,2010
2973,Health technologists and technicians_Female,,113,110.0,231,,Two or More Races,2010
2975,Healthcare support occupations_Female,,441,648.0,1244,,Two or More Races,2010
2977,"Fire fighting and prevention, and other protective service workers including supervisors_Female",,90,223.0,145,,Two or More Races,2010
2978,Law enforcement workers including supervisors_Female,,0,100.0,44,,Two or More Races,2010
2979,Food preparation and serving related occupations_Female,,658,803.0,527,,Two or More Races,2010
2980,Building and grounds cleaning and maintenance occupations_Female,,625,636.0,911,,Two or More Races,2010
2981,Personal care and service occupations_Female,,344,1218.0,1331,,Two or More Races,2010
2983,Sales and related occupations_Female,,727,1882.0,1842,,Two or More Races,2010
2984,Office and administrative support occupations_Female,,1079,1380.0,2568,,Two or More Races,2010
